,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,count,total_duration
480,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,17,Harvard University Housing - 111 Western Ave. at Soldiers Field Park ,42.365064000000004,-71.119233,2,396
481,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,19,Buswell St. at Park Dr.,42.347241,-71.105301,1,873
482,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,1,847
483,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,70,Harvard Kennedy School at Bennett St / Eliot St,42.371991654086756,-71.12226963043213,4,2027
484,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,5,2429
485,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1,894
486,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,1,368
487,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1,495
488,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,5,Northeastern U / North Parking Lot,42.341814,-71.090179,1,390
489,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,11,Longwood Ave / Binney St,42.338629,-71.1065,1,263
490,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,3,1179
491,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,1,305
492,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,27,Roxbury Crossing Station,42.331184,-71.095171,6,1429
493,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,32,Landmark Centre,42.343911999999996,-71.102221,1,496
494,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,3,3161
495,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,1,883
496,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,42,Boylston St. at Arlington St.,42.352550064656526,-71.06782078742981,1,766
497,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,81,Boylston St / Washington St,42.352409,-71.062679,1,1000
498,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,2,2579
499,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,131,Jackson Square T at Centre St,42.322858354135754,-71.10034391283989,2,933
500,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,149,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,2,2593
501,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,159,Heath St at South Huntington,42.32797270205962,-71.11089706420898,1,503
502,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,1,1128
503,31,Seaport Hotel,42.348833,-71.041747,24,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983,1,115
504,31,Seaport Hotel,42.348833,-71.041747,31,Seaport Hotel,42.348833,-71.041747,3,16115
505,31,Seaport Hotel,42.348833,-71.041747,161,West Broadway at D Street,42.3391085,-71.05144320000001,2,974
506,31,Seaport Hotel,42.348833,-71.041747,163,Lawn on D,42.344792,-71.044024,1,163
507,32,Landmark Centre,42.343911999999996,-71.102221,5,Northeastern U / North Parking Lot,42.341814,-71.090179,2,805
508,32,Landmark Centre,42.343911999999996,-71.102221,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,1,1547
509,32,Landmark Centre,42.343911999999996,-71.102221,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,3,2597
510,32,Landmark Centre,42.343911999999996,-71.102221,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,1,366
511,32,Landmark Centre,42.343911999999996,-71.102221,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,1,527
512,32,Landmark Centre,42.343911999999996,-71.102221,11,Longwood Ave / Binney St,42.338629,-71.1065,6,1528
513,32,Landmark Centre,42.343911999999996,-71.102221,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,2,980
514,32,Landmark Centre,42.343911999999996,-71.102221,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,1,223
515,32,Landmark Centre,42.343911999999996,-71.102221,19,Buswell St. at Park Dr.,42.347241,-71.105301,2,2790
516,32,Landmark Centre,42.343911999999996,-71.102221,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,2,2459
517,32,Landmark Centre,42.343911999999996,-71.102221,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,1,1315
518,32,Landmark Centre,42.343911999999996,-71.102221,25,Tremont St / W Newton St,42.341332,-71.076847,2,1997
519,32,Landmark Centre,42.343911999999996,-71.102221,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,2,966
520,32,Landmark Centre,42.343911999999996,-71.102221,32,Landmark Centre,42.343911999999996,-71.102221,4,3873
521,32,Landmark Centre,42.343911999999996,-71.102221,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,2,639
522,32,Landmark Centre,42.343911999999996,-71.102221,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,2,1670
523,32,Landmark Centre,42.343911999999996,-71.102221,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,3,3172
524,32,Landmark Centre,42.343911999999996,-71.102221,47,Cross St. at Hanover St.,42.362811,-71.056067,6,179239
525,32,Landmark Centre,42.343911999999996,-71.102221,54,Tremont St / West St,42.354979,-71.063348,1,1093
526,32,Landmark Centre,42.343911999999996,-71.102221,57,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,1,1022
527,32,Landmark Centre,42.343911999999996,-71.102221,58,The Esplanade - Beacon St. at Arlington St.,42.355596000000006,-71.07278000000001,6,8755
528,32,Landmark Centre,42.343911999999996,-71.102221,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1,762
529,32,Landmark Centre,42.343911999999996,-71.102221,74,Harvard Square at Mass Ave/ Dunster,42.373267999999996,-71.118579,1,1097
530,32,Landmark Centre,42.343911999999996,-71.102221,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426000000004,-71.10549499999999,1,898
531,32,Landmark Centre,42.343911999999996,-71.102221,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1,1084
532,32,Landmark Centre,42.343911999999996,-71.102221,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,1,1109
533,32,Landmark Centre,42.343911999999996,-71.102221,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,2,2122
534,32,Landmark Centre,42.343911999999996,-71.102221,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,1,481
535,32,Landmark Centre,42.343911999999996,-71.102221,131,Jackson Square T at Centre St,42.322858354135754,-71.10034391283989,1,931
536,32,Landmark Centre,42.343911999999996,-71.102221,133,Green St T,42.310579,-71.107341,1,1154
537,32,Landmark Centre,42.343911999999996,-71.102221,138,Mass Ave at Newmarket Square,42.326599,-71.066498,1,1268
538,32,Landmark Centre,42.343911999999996,-71.102221,159,Heath St at South Huntington,42.32797270205962,-71.11089706420898,2,1761
539,32,Landmark Centre,42.343911999999996,-71.102221,160,Wentworth Institute of Technology,42.337596000000005,-71.096391,2,587
540,32,Landmark Centre,42.343911999999996,-71.102221,177,University Park,42.36264779118595,-71.1000609397888,1,903
541,32,Landmark Centre,42.343911999999996,-71.102221,179,MIT Vassar St,42.35560121327927,-71.10394477844237,2,1388
542,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,1,1336
543,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,1,942
544,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,1,533
545,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,2,929
546,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,16,Back Bay / South End Station,42.34807412317439,-71.07657015323639,1,531
547,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,19,Buswell St. at Park Dr.,42.347241,-71.105301,4,1154
548,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,2,1841
549,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,25,Tremont St / W Newton St,42.341332,-71.076847,1,789
550,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,3,2747
551,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,32,Landmark Centre,42.343911999999996,-71.102221,3,2053
552,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,4,1662
553,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,2,1866
554,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,1,2277
555,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,42,Boylston St. at Arlington St.,42.352550064656526,-71.06782078742981,1,768
556,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,46,Christian Science Plaza,42.343864,-71.085918,4,3255
557,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,58,The Esplanade - Beacon St. at Arlington St.,42.355596000000006,-71.07278000000001,4,2455
558,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4,2050
559,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3,2487
560,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,70,Harvard Kennedy School at Bennett St / Eliot St,42.371991654086756,-71.12226963043213,3,2983
561,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,10,4871
562,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,12,9422
563,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,2,2017
564,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,2,1632
565,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,107,Ames St at Main St,42.3625,-71.08821999999999,2,1374
566,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,109,TD Garden - West End Park,42.365884815435635,-71.06454849243164,1,885
567,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,4,Tremont St. at Berkeley St.,42.345392,-71.069616,1,434
568,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,8,5137
569,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,2,2572
570,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,2,2539
571,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,1,891
572,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,11,Longwood Ave / Binney St,42.338629,-71.1065,1,744
573,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,1,814
574,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,16,Back Bay / South End Station,42.34807412317439,-71.07657015323639,1,121
575,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,19,Buswell St. at Park Dr.,42.347241,-71.105301,2,1122
576,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,20,Aquarium Station - 200 Atlantic Ave.,42.359770000000005,-71.051601,1,1967
577,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,10,7634
578,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,2,1174
579,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,25,Tremont St / W Newton St,42.341332,-71.076847,5,2259
580,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,32,Landmark Centre,42.343911999999996,-71.102221,7,6627
581,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,3,1540
582,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,7,12190
583,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,6,2486
584,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,1,1055
585,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,42,Boylston St. at Arlington St.,42.352550064656526,-71.06782078742981,1,360
586,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,43,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,2,1509
587,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,44,Faneuil Hall - Union St. at North St.,42.360613,-71.057452,1,714
588,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,46,Christian Science Plaza,42.343864,-71.085918,3,947
589,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,47,Cross St. at Hanover St.,42.362811,-71.056067,1,1482
590,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,49,Stuart St. at Charles St.,42.351146,-71.066289,1,229
591,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,51,Washington St. at Lenox St.,42.3348756,-71.07909690000001,2,864
592,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,54,Tremont St / West St,42.354979,-71.063348,5,2130
593,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,57,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,4,1311
594,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,58,The Esplanade - Beacon St. at Arlington St.,42.355596000000006,-71.07278000000001,5,1776
595,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,59,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.05936700000001,2,1069
596,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,8,5190
597,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3,2303
598,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.08410500000001,1,690
599,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,74,Harvard Square at Mass Ave/ Dunster,42.373267999999996,-71.118579,4,7572
600,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1,682
601,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,81,Boylston St / Washington St,42.352409,-71.062679,5,2486
602,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1,995
603,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1,1195
604,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1,1306
605,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,1,721
606,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,2,2968
607,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1,891
608,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,1,983
609,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,107,Ames St at Main St,42.3625,-71.08821999999999,1,891
610,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,109,TD Garden - West End Park,42.365884815435635,-71.06454849243164,1,875
611,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,140,Danehy Park,42.388965999999996,-71.132788,1,1833
612,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,152,Ink Block,42.345901,-71.063187,4,2203
613,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,160,Wentworth Institute of Technology,42.337596000000005,-71.096391,1,873
614,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,179,MIT Vassar St,42.35560121327927,-71.10394477844237,2,1503
615,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,5,2968
616,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,195,Brian P. Murphy Staircase at Child Street,42.3720597013741,-71.07202649116515,2,1900
617,37,New Balance - 20 Guest St.,42.357402,-71.14778199999999,11,Longwood Ave / Binney St,42.338629,-71.1065,2,2332
618,37,New Balance - 20 Guest St.,42.357402,-71.14778199999999,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,2,2209
619,37,New Balance - 20 Guest St.,42.357402,-71.14778199999999,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1,913
620,37,New Balance - 20 Guest St.,42.357402,-71.14778199999999,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945000000004,-71.116865,1,947
621,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,3,Colleges of the Fenway,42.340021,-71.100812,1,864
622,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,4,Tremont St. at Berkeley St.,42.345392,-71.069616,3,1132
623,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,5,Northeastern U / North Parking Lot,42.341814,-71.090179,1,475
624,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,1,2307
625,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,1,503
626,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,3,2461
627,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,16,Back Bay / South End Station,42.34807412317439,-71.07657015323639,9,3537
628,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,21,Prudential Center / Belvidere,42.345959,-71.082578,8,2712
629,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,10,7321
630,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,2,1422
631,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,27,Roxbury Crossing Station,42.331184,-71.095171,3,1865
632,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,1,783
633,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,32,Landmark Centre,42.343911999999996,-71.102221,1,1169
634,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,1,1148
635,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,4,1501
636,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,1,86
637,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,7,8165
638,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,43,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,4,3173
639,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,44,Faneuil Hall - Union St. at North St.,42.360613,-71.057452,1,667
640,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,46,Christian Science Plaza,42.343864,-71.085918,2,624
641,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,54,Tremont St / West St,42.354979,-71.063348,1,1042
642,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,57,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,2,11291
643,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,58,The Esplanade - Beacon St. at Arlington St.,42.355596000000006,-71.07278000000001,1,791
644,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,59,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.05936700000001,1,687
645,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,81,Boylston St / Washington St,42.352409,-71.062679,5,3629
646,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,92,UMass Boston Integrated Sciences Complex,42.3139036,-71.04051209999999,2,2236
647,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1,1337
648,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1,1473
649,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,135,ID Building East,42.344827,-71.028664,1,1119
650,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,151,John F Fitzgerald - Surface Road at India Street,42.358155,-71.05216300000001,1,743
651,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,152,Ink Block,42.345901,-71.063187,5,1839
652,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,173,Savin Hill MBTA Station,42.310598999999996,-71.053927,1,877
653,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,1,1144
654,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,218,Watermark Seaport,42.35154310472321,-71.04573011398315,3,2892
655,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,4,Tremont St. at Berkeley St.,42.345392,-71.069616,1,966
656,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,3,1474
657,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,20,Aquarium Station - 200 Atlantic Ave.,42.359770000000005,-71.051601,5,631
658,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,17,7963
659,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,3,2402
660,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,24,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983,3,1480
661,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,42,Boylston St. at Arlington St.,42.352550064656526,-71.06782078742981,1,1022
662,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,43,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,5,1244
663,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,47,Cross St. at Hanover St.,42.362811,-71.056067,2,1005
664,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,59,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.05936700000001,1,379
665,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,81,Boylston St / Washington St,42.352409,-71.062679,1,1211
666,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,2,2167
667,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,135,ID Building East,42.344827,-71.028664,3,2680
668,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,151,John F Fitzgerald - Surface Road at India Street,42.358155,-71.05216300000001,4,810
669,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,177,University Park,42.36264779118595,-71.1000609397888,1,1667
670,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,179,MIT Vassar St,42.35560121327927,-71.10394477844237,2,51225
671,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,1,379
672,40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,218,Watermark Seaport,42.35154310472321,-71.04573011398315,2,866
673,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,1,1287
674,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,7,Fan Pier,42.35328743453294,-71.0443890094757,2,3335
675,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,2,662
676,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,2,416
677,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,1,301
678,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,11,Longwood Ave / Binney St,42.338629,-71.1065,2,1759
679,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,2,1698
